DATE,Gyunglak_PRCE,AVRG_PRCE,MIN_PRCE,MAX_PRCE,STD,OIL_PRCE,CPI
20020805,475.0,550.0,500.0,650.0,70.71067811865476,24.27,60.858000000000004
20020806,575.0,570.0,500.0,650.0,67.08203932499367,24.310000000000002,60.858000000000004
20020807,650.0,580.0,500.0,650.0,75.82875444051551,24.27,60.858000000000004
20020808,650.0,600.0,500.0,650.0,70.71067811865476,24.16,60.858000000000004
20020809,500.0,600.0,500.0,700.0,79.05694150420948,24.37,60.858000000000004
20020812,450.0,600.0,500.0,650.0,61.23724356957946,24.73,60.858000000000004
20020813,475.0,610.0,550.0,650.0,41.833001326703766,24.93,60.858000000000004
20020814,475.0,630.0,550.0,650.0,44.7213595499958,25.16,60.858000000000004
20020816,500.0,630.0,550.0,650.0,44.72135954999578,25.78,60.858000000000004
20020819,500.0,630.0,550.0,650.0,44.7213595499958,25.830000000000002,60.858000000000004
20020820,475.0,630.0,550.0,650.0,44.721359549995796,25.89,60.858000000000004
20020821,475.0,630.0,550.0,650.0,44.72135954999578,26.07,60.858000000000004
20020822,475.0,630.0,550.0,650.0,44.721359549995796,26.17,60.858000000000004
20020823,475.0,630.0,550.0,650.0,44.72135954999578,26.0,60.858000000000004
20020826,450.0,630.0,550.0,650.0,44.72135954999578,26.060000000000002,60.858000000000004
20020827,475.0,630.0,550.0,650.0,44.721359549995796,26.400000000000002,60.858000000000004
20020828,475.0,630.0,550.0,650.0,44.72135954999578,26.04,60.858000000000004
20020829,475.0,630.0,550.0,650.0,44.72135954999578,26.23,60.858000000000004
20020830,475.0,630.0,550.0,650.0,44.72135954999578,26.37,60.858000000000004
20020902,475.0,630.0,550.0,650.0,44.7213595499958,26.38,62.327
20020903,475.0,640.0,600.0,650.0,22.360679774997905,25.84,62.327
20020904,475.0,640.0,600.0,650.0,22.360679774997905,25.84,62.327
20020905,550.0,640.0,600.0,650.0,22.360679774997905,26.34,62.327
20020906,600.0,640.0,600.0,650.0,22.360679774997905,26.830000000000002,62.327
20020909,575.0,670.0,600.0,750.0,57.008771254956905,26.95,62.327
20020910,550.0,670.0,600.0,750.0,57.00877125495689,27.02,62.327
20020911,475.0,670.0,600.0,700.0,44.721359549995796,27.04,62.327
20020912,425.0,670.0,600.0,700.0,44.721359549995796,26.85,62.327
20020913,425.0,660.0,600.0,700.0,41.83300132670378,26.87,62.327
20020916,400.0,660.0,600.0,700.0,41.833001326703766,26.98,62.327
20020917,450.0,660.0,600.0,700.0,41.83300132670378,26.42,62.327
20020918,450.0,660.0,600.0,700.0,41.83300132670378,26.740000000000002,62.327
20020919,525.0,660.0,600.0,700.0,41.83300132670378,26.77,62.327
20020924,500.0,660.0,600.0,700.0,41.83300132670378,27.44,62.327
20020925,475.0,660.0,600.0,700.0,41.83300132670378,27.27,62.327
20020926,475.0,650.0,600.0,700.0,35.35533905932738,27.310000000000002,62.327
20020927,475.0,650.0,600.0,700.0,35.35533905932736,27.34,62.327
20020930,475.0,650.0,600.0,700.0,35.35533905932738,27.42,62.327
20021001,450.0,650.0,600.0,700.0,35.35533905932738,27.57,59.661
20021002,450.0,650.0,600.0,700.0,35.35533905932738,27.61,59.661
20021004,425.0,630.0,600.0,650.0,27.386127875258307,27.310000000000002,59.661
20021007,450.0,630.0,600.0,650.0,27.386127875258296,27.32,59.661
20021008,450.0,630.0,600.0,650.0,27.38612787525831,27.11,59.661
20021009,462.5,630.0,600.0,650.0,27.38612787525831,26.92,59.661
20021010,462.5,630.0,600.0,650.0,27.38612787525831,26.560000000000002,59.661
20021011,462.5,630.0,600.0,650.0,27.386127875258307,26.68,59.661
20021014,462.5,630.0,600.0,650.0,27.38612787525831,26.91,59.661
20021015,425.0,630.0,600.0,650.0,27.38612787525831,27.060000000000002,59.661
20021016,475.0,630.0,600.0,650.0,27.38612787525831,26.830000000000002,59.661
20021017,475.0,630.0,600.0,650.0,27.38612787525831,26.88,59.661
20021018,475.0,630.0,600.0,650.0,27.38612787525831,26.85,59.661
20021021,475.0,630.0,600.0,650.0,27.386127875258307,26.17,59.661
20021022,475.0,630.0,600.0,650.0,27.38612787525831,26.1,59.661
20021023,475.0,630.0,600.0,650.0,27.38612787525831,25.63,59.661
20021024,475.0,630.0,600.0,650.0,27.38612787525831,25.88,59.661
20021025,475.0,630.0,600.0,650.0,27.38612787525831,25.13,59.661
20021028,475.0,620.0,550.0,650.0,44.7213595499958,24.8,59.661
20021029,475.0,620.0,550.0,650.0,44.721359549995796,24.34,59.661
20021030,475.0,620.0,550.0,650.0,44.721359549995796,24.18,59.661
20021031,475.0,620.0,550.0,650.0,44.721359549995796,24.25,59.661
20021101,475.0,620.0,550.0,650.0,44.721359549995796,24.11,59.118
20021104,525.0,620.0,550.0,650.0,44.7213595499958,23.73,59.118
20021105,525.0,630.0,550.0,700.0,57.0087712549569,23.32,59.118
20021106,525.0,630.0,550.0,700.0,57.0087712549569,22.68,59.118
20021107,525.0,630.0,550.0,700.0,57.0087712549569,22.53,59.118
20021108,525.0,630.0,550.0,700.0,57.008771254956905,22.48,59.118
20021111,600.0,640.0,600.0,700.0,41.83300132670378,22.490000000000002,59.118
20021112,625.0,640.0,600.0,700.0,41.83300132670378,22.59,59.118
20021113,500.0,640.0,600.0,700.0,41.83300132670378,22.330000000000002,59.118
20021114,475.0,640.0,600.0,700.0,41.83300132670378,21.81,59.118
20021115,475.0,630.0,600.0,700.0,44.721359549995796,22.26,59.118
20021118,475.0,630.0,600.0,700.0,44.7213595499958,22.78,59.118
20021119,475.0,630.0,600.0,650.0,27.386127875258307,23.16,59.118
20021120,475.0,630.0,600.0,650.0,27.38612787525831,23.26,59.118
20021121,475.0,630.0,600.0,650.0,27.386127875258296,23.95,59.118
20021122,450.0,630.0,600.0,650.0,27.386127875258296,24.2,59.118
20021125,400.0,630.0,600.0,650.0,27.38612787525831,24.09,59.118
20021126,400.0,630.0,600.0,650.0,27.386127875258307,23.88,59.118
20021127,400.0,630.0,600.0,650.0,27.386127875258296,24.22,59.118
20021128,400.0,630.0,600.0,650.0,27.386127875258307,24.13,59.118
20021129,400.0,630.0,600.0,650.0,27.386127875258307,24.03,59.118
20021202,400.0,630.0,600.0,650.0,27.386127875258307,24.05,60.151
20021203,400.0,630.0,600.0,650.0,27.386127875258307,24.41,60.151
20021204,400.0,620.0,550.0,650.0,44.721359549995796,24.02,60.151
20021205,400.0,620.0,550.0,650.0,44.72135954999578,24.25,60.151
20021206,400.0,620.0,550.0,650.0,44.721359549995796,24.310000000000002,60.151
20021209,425.0,620.0,550.0,650.0,44.72135954999578,24.43,60.151
20021210,462.5,630.0,550.0,650.0,44.72135954999578,24.66,60.151
20021211,462.5,630.0,550.0,650.0,44.7213595499958,24.79,60.151
20021212,462.5,640.0,600.0,650.0,22.360679774997898,25.01,60.151
20021213,462.5,640.0,600.0,650.0,22.360679774997887,25.48,60.151
20021216,462.5,640.0,600.0,650.0,22.360679774997898,26.18,60.151
20021217,462.5,640.0,600.0,650.0,22.360679774997905,26.26,60.151
20021218,462.5,640.0,600.0,650.0,22.360679774997898,26.580000000000002,60.151
20021220,450.0,640.0,600.0,650.0,22.360679774997898,26.75,60.151
20021223,450.0,640.0,600.0,650.0,22.360679774997887,27.57,60.151
20021224,450.0,630.0,600.0,650.0,27.386127875258307,27.52,60.151
20021226,450.0,640.0,600.0,650.0,22.360679774997887,27.12,60.151
20021227,400.0,640.0,600.0,650.0,22.360679774997905,27.8,60.151
20021230,400.0,640.0,600.0,650.0,22.360679774997905,27.09,60.151
20021231,425.0,640.0,600.0,650.0,22.360679774997887,26.52,60.151
20030103,425.0,650.0,600.0,700.0,35.35533905932738,27.560000000000002,61.347
20030106,475.0,660.0,600.0,700.0,41.83300132670378,27.560000000000002,61.347
20030107,475.0,660.0,600.0,700.0,41.83300132670378,26.62,61.347
20030108,475.0,650.0,600.0,700.0,35.35533905932738,26.330000000000002,61.347
20030109,475.0,650.0,600.0,700.0,35.35533905932738,26.92,61.347
20030110,475.0,660.0,650.0,700.0,22.360679774997887,27.28,61.347
20030113,475.0,660.0,650.0,700.0,22.360679774997898,27.47,61.347
20030114,425.0,660.0,650.0,700.0,22.360679774997887,27.650000000000002,61.347
20030115,425.0,650.0,600.0,700.0,35.355339059327385,27.91,61.347
20030116,425.0,650.0,600.0,700.0,35.35533905932738,28.240000000000002,61.347
20030117,425.0,650.0,600.0,700.0,35.35533905932738,28.38,61.347
20030120,425.0,650.0,600.0,750.0,61.23724356957946,28.59,61.347
20030121,450.0,650.0,600.0,750.0,61.23724356957946,28.68,61.347
20030122,450.0,650.0,600.0,750.0,61.23724356957946,28.64,61.347
20030123,500.0,650.0,600.0,750.0,61.23724356957944,28.54,61.347
20030124,500.0,650.0,600.0,750.0,61.23724356957946,29.03,61.347
20030127,500.0,660.0,600.0,750.0,65.19202405202648,29.07,61.347
20030128,500.0,660.0,600.0,750.0,65.19202405202648,28.86,61.347
20030129,500.0,680.0,600.0,750.0,57.0087712549569,29.34,61.347
20030130,500.0,680.0,600.0,750.0,57.0087712549569,29.560000000000002,61.347
20030204,500.0,680.0,600.0,750.0,57.0087712549569,28.93,61.945
20030205,450.0,690.0,650.0,750.0,41.83300132670378,28.92,61.945
20030206,450.0,690.0,650.0,750.0,41.83300132670378,29.5,61.945
20030207,450.0,670.0,650.0,700.0,27.386127875258307,29.900000000000002,61.945
20030210,450.0,670.0,650.0,700.0,27.386127875258296,29.98,61.945
20030211,475.0,680.0,650.0,750.0,44.721359549995796,29.96,61.945
20030213,475.0,700.0,650.0,850.0,86.60254037844388,30.38,61.945
20030214,475.0,700.0,650.0,850.0,86.60254037844388,30.47,61.945
20030217,500.0,700.0,650.0,850.0,86.60254037844388,29.96,61.945
20030218,500.0,740.0,650.0,1000.0,147.47881203752624,30.01,61.945
20030219,575.0,740.0,650.0,1000.0,147.47881203752624,30.34,61.945
20030220,575.0,740.0,650.0,1000.0,147.47881203752627,30.02,61.945
20030221,575.0,740.0,650.0,1000.0,147.47881203752627,30.18,61.945
20030224,575.0,730.0,650.0,900.0,103.6822067666386,30.810000000000002,61.945
20030225,575.0,750.0,650.0,900.0,93.54143466934853,31.01,61.945
20030226,575.0,760.0,700.0,900.0,82.15838362577492,30.59,61.945
20030227,575.0,760.0,700.0,900.0,82.15838362577492,30.41,61.945
20030228,600.0,760.0,700.0,900.0,82.15838362577492,30.57,61.945
20030303,600.0,760.0,700.0,900.0,82.15838362577492,29.48,63.141999999999996
20030304,600.0,760.0,700.0,900.0,82.15838362577493,29.72,63.141999999999996
20030305,600.0,760.0,700.0,900.0,82.15838362577492,29.89,63.141999999999996
20030306,625.0,760.0,700.0,900.0,82.15838362577492,30.09,63.141999999999996
20030307,625.0,760.0,700.0,900.0,82.15838362577492,30.43,63.141999999999996
20030310,625.0,800.0,700.0,900.0,79.05694150420949,30.810000000000002,63.141999999999996
20030311,625.0,800.0,700.0,900.0,79.05694150420948,30.150000000000002,63.141999999999996
20030312,625.0,800.0,700.0,900.0,79.05694150420949,30.39,63.141999999999996
20030313,600.0,800.0,700.0,900.0,79.05694150420949,30.16,63.141999999999996
20030314,600.0,800.0,700.0,900.0,79.05694150420949,28.830000000000002,63.141999999999996
20030317,600.0,820.0,750.0,900.0,57.008771254956905,27.89,63.141999999999996
20030318,600.0,820.0,750.0,900.0,57.008771254956905,25.84,63.141999999999996
20030319,600.0,820.0,750.0,900.0,57.00877125495689,25.7,63.141999999999996
20030320,600.0,820.0,750.0,900.0,57.008771254956905,24.68,63.141999999999996
20030321,600.0,790.0,650.0,900.0,96.17692030835673,23.39,63.141999999999996
20030324,650.0,790.0,650.0,900.0,96.17692030835673,23.95,63.141999999999996
20030325,650.0,790.0,650.0,900.0,96.17692030835673,24.48,63.141999999999996
20030326,650.0,790.0,650.0,900.0,96.17692030835673,24.060000000000002,63.141999999999996
20030327,650.0,790.0,650.0,900.0,96.17692030835673,24.86,63.141999999999996
20030328,650.0,790.0,650.0,900.0,96.17692030835673,25.14,63.141999999999996
20030331,1150.0,790.0,650.0,900.0,96.17692030835673,24.98,63.141999999999996
20030401,1150.0,790.0,650.0,900.0,96.17692030835673,24.560000000000002,62.49
20030402,1050.0,790.0,650.0,900.0,96.17692030835673,23.64,62.49
20030403,1150.0,790.0,650.0,900.0,96.17692030835671,23.56,62.49
20030404,1225.0,790.0,650.0,900.0,96.17692030835673,23.34,62.49
20030407,1225.0,810.0,650.0,1000.0,129.42179105544784,22.44,62.49
20030408,1425.0,810.0,650.0,1000.0,129.42179105544784,23.27,62.49
20030409,1350.0,810.0,650.0,1000.0,129.42179105544784,23.29,62.49
20030410,1350.0,820.0,650.0,1000.0,125.49900398011133,23.62,62.49
20030411,1300.0,860.0,800.0,1000.0,89.44271909999159,23.13,62.49
20030414,1275.0,870.0,800.0,1000.0,83.66600265340755,23.240000000000002,62.49
20030415,1350.0,920.0,850.0,1000.0,57.0087712549569,23.36,62.49
20030416,1375.0,930.0,900.0,1000.0,44.721359549995796,23.79,62.49
20030417,1425.0,970.0,900.0,1050.0,57.0087712549569,23.93,62.49
20030421,1375.0,1010.0,950.0,1100.0,65.19202405202647,24.52,62.49
20030422,1275.0,1010.0,950.0,1100.0,65.19202405202647,24.52,62.49
20030423,1250.0,1010.0,950.0,1100.0,65.19202405202647,24.23,62.49
20030424,1250.0,1020.0,950.0,1150.0,97.46794344808966,23.57,62.49
20030425,1250.0,1020.0,950.0,1150.0,97.46794344808964,23.48,62.49
20030428,1400.0,1040.0,950.0,1150.0,82.1583836257749,23.0,62.49
20030429,1450.0,1040.0,950.0,1150.0,82.1583836257749,22.53,62.49
20030430,1500.0,1040.0,950.0,1150.0,82.1583836257749,22.8,62.49
20030502,1475.0,1040.0,950.0,1150.0,82.1583836257749,23.38,61.511
20030506,1325.0,1040.0,950.0,1150.0,82.1583836257749,23.400000000000002,61.511
20030507,1350.0,1040.0,950.0,1150.0,82.1583836257749,22.97,61.511
20030509,1450.0,1040.0,950.0,1150.0,82.1583836257749,23.98,61.511
20030512,1500.0,1040.0,950.0,1150.0,82.15838362577493,24.32,61.511
20030513,1450.0,1070.0,950.0,1250.0,125.49900398011133,24.02,61.511
20030514,1450.0,1100.0,1000.0,1250.0,106.06601717798213,24.75,61.511
20030516,1125.0,1170.0,1000.0,1350.0,135.09256086106296,24.62,61.511
20030519,900.0,1240.0,1000.0,1450.0,174.64249196572982,25.23,61.511
20030520,900.0,1160.0,850.0,1450.0,270.1851217221259,24.36,61.511
20030521,900.0,1170.0,800.0,1500.0,329.013677527242,24.66,61.511
20030522,850.0,1060.0,800.0,1250.0,219.08902300206645,24.88,61.511
20030523,850.0,1030.0,800.0,1250.0,213.89249636207438,25.12,61.511
20030527,900.0,1050.0,750.0,1350.0,247.48737341529164,25.53,61.511
20030528,975.0,1090.0,900.0,1350.0,198.11612756158948,25.32,61.511
20030529,1050.0,1060.0,900.0,1350.0,178.18529681205462,24.67,61.511
20030530,1075.0,1080.0,950.0,1350.0,160.4680653588121,25.3,61.511
20030602,875.0,930.0,800.0,1150.0,135.09256086106296,25.1,60.532
20030603,725.0,900.0,800.0,1000.0,79.05694150420949,25.52,60.532
20030604,762.5,890.0,850.0,1000.0,65.19202405202648,25.44,60.532
20030605,725.0,850.0,750.0,1000.0,93.54143466934853,24.89,60.532
20030609,575.0,800.0,750.0,1000.0,111.80339887498948,25.68,60.532
20030610,637.5,800.0,750.0,1000.0,111.8033988749895,25.8,60.532
20030611,675.0,780.0,650.0,1100.0,182.3458252881047,25.94,60.532
20030612,750.0,780.0,700.0,1100.0,178.88543819998318,25.98,60.532
20030613,800.0,820.0,700.0,1150.0,189.0767040118904,25.41,60.532
20030616,775.0,840.0,800.0,1000.0,89.44271909999158,25.2,60.532
20030617,712.5,830.0,750.0,1000.0,97.46794344808963,25.44,60.532
20030618,700.0,860.0,800.0,1000.0,82.15838362577492,25.27,60.532
20030619,700.0,860.0,800.0,1000.0,82.15838362577493,24.88,60.532
20030620,775.0,870.0,800.0,1000.0,83.66600265340755,25.36,60.532
20030623,700.0,870.0,800.0,1000.0,83.66600265340756,25.91,60.532
20030624,650.0,870.0,750.0,1000.0,97.46794344808964,25.59,60.532
20030625,650.0,860.0,750.0,1000.0,96.17692030835673,25.48,60.532
20030626,675.0,860.0,750.0,1000.0,96.17692030835673,26.25,60.532
20030627,625.0,860.0,750.0,1000.0,96.17692030835673,25.79,60.532
20030630,700.0,830.0,700.0,1000.0,109.54451150103323,26.14,60.532
20030701,700.0,820.0,700.0,1000.0,109.54451150103324,26.38,60.532
20030702,775.0,850.0,750.0,1100.0,141.4213562373095,26.48,60.532
20030703,800.0,850.0,750.0,1100.0,141.4213562373095,26.69,60.532
20030704,725.0,850.0,750.0,1100.0,141.4213562373095,26.3,60.532
20030707,700.0,830.0,750.0,1000.0,97.46794344808964,26.3,60.532
20030708,675.0,850.0,750.0,1000.0,100.0,25.98,60.532
20030709,725.0,880.0,800.0,1000.0,90.82951062292474,26.66,60.532
20030710,750.0,880.0,800.0,1000.0,90.82951062292474,27.1,60.532
20030711,775.0,900.0,800.0,1000.0,93.54143466934853,27.23,60.532
20030714,875.0,890.0,800.0,1000.0,74.16198487095664,27.54,60.532
20030715,800.0,890.0,800.0,1000.0,74.16198487095663,27.16,60.532
20030716,725.0,860.0,800.0,900.0,41.83300132670378,27.26,60.532
20030718,700.0,860.0,800.0,900.0,41.83300132670378,27.04,60.532
20030721,725.0,850.0,850.0,850.0,0.0,27.240000000000002,60.532
20030722,750.0,860.0,850.0,900.0,22.360679774997887,26.88,60.532
20030723,775.0,860.0,800.0,900.0,41.83300132670378,26.400000000000002,60.532
20030724,775.0,870.0,850.0,900.0,27.386127875258307,26.5,60.532
20030725,800.0,890.0,850.0,950.0,41.83300132670378,26.61,60.532
20030728,925.0,930.0,900.0,1000.0,44.7213595499958,26.41,60.532
20030729,1062.5,960.0,900.0,1100.0,82.15838362577493,26.57,60.532
20030730,950.0,940.0,900.0,1000.0,41.83300132670378,26.62,60.532
20030731,850.0,940.0,900.0,1000.0,41.833001326703794,27.0,60.532
20030801,800.0,950.0,900.0,1000.0,50.0,26.830000000000002,61.945
20030804,775.0,910.0,800.0,1000.0,74.16198487095663,27.76,61.945
20030805,825.0,910.0,800.0,1000.0,74.16198487095663,27.73,61.945
20030806,900.0,930.0,800.0,1000.0,83.66600265340756,28.32,61.945
20030807,900.0,950.0,800.0,1100.0,111.80339887498948,27.91,61.945
20030808,950.0,950.0,800.0,1150.0,127.4754878398196,28.25,61.945
20030811,925.0,1010.0,950.0,1150.0,89.4427190999916,27.94,61.945
20030812,900.0,1030.0,950.0,1150.0,75.82875444051552,27.84,61.945
20030813,900.0,1040.0,950.0,1150.0,74.16198487095663,27.98,61.945
20030814,900.0,1040.0,950.0,1100.0,65.19202405202648,27.26,61.945
20030815,912.5,1040.0,950.0,1100.0,65.19202405202647,27.59,61.945
20030818,875.0,1060.0,1000.0,1100.0,41.83300132670378,27.53,61.945
20030819,900.0,1060.0,1000.0,1100.0,41.83300132670375,27.12,61.945
20030820,925.0,1070.0,1000.0,1150.0,57.00877125495692,26.86,61.945
20030821,962.5,1070.0,1000.0,1150.0,57.00877125495692,27.41,61.945
20030822,950.0,1070.0,1000.0,1150.0,57.00877125495692,27.94,61.945
20030825,975.0,1100.0,1000.0,1150.0,61.23724356957944,28.05,61.945
20030826,950.0,1080.0,1000.0,1150.0,57.008771254956905,27.91,61.945
20030827,950.0,1110.0,1000.0,1200.0,74.16198487095663,27.86,61.945
20030828,962.5,1110.0,1000.0,1200.0,74.16198487095663,27.63,61.945
20030829,1000.0,1150.0,1100.0,1250.0,70.71067811865476,27.79,61.945
20030901,1000.0,1160.0,1100.0,1250.0,65.1920240520265,27.34,64.882
20030902,975.0,1160.0,1100.0,1250.0,65.19202405202647,27.19,64.882
20030903,1037.5,1170.0,1100.0,1250.0,57.008771254956876,25.990000000000002,64.882
20030904,1050.0,1160.0,1050.0,1250.0,82.1583836257749,26.060000000000002,64.882
20030905,1037.5,1170.0,1050.0,1250.0,75.82875444051552,25.46,64.882
20030908,1050.0,1160.0,1000.0,1250.0,96.17692030835673,25.69,64.882
20030909,1050.0,1160.0,1000.0,1250.0,96.17692030835673,25.59,64.882
20030915,1100.0,1210.0,1100.0,1300.0,82.15838362577492,25.080000000000002,64.882
20030916,1125.0,1210.0,1100.0,1300.0,82.15838362577492,25.150000000000002,64.882
20030917,1175.0,1210.0,1100.0,1300.0,82.15838362577492,24.73,64.882
20030918,1200.0,1210.0,1100.0,1300.0,82.15838362577492,24.2,64.882
20030919,1262.5,1200.0,1100.0,1250.0,70.71067811865476,24.42,64.882
20030922,1150.0,1220.0,1100.0,1350.0,97.46794344808964,24.150000000000002,64.882
20030923,1100.0,1230.0,1100.0,1350.0,103.6822067666386,24.57,64.882
20030924,1100.0,1210.0,1100.0,1350.0,108.397416943394,24.38,64.882
20030925,1037.5,1210.0,1100.0,1350.0,108.397416943394,25.71,64.882
20030926,1025.0,1180.0,1100.0,1300.0,75.8287544405155,25.34,64.882
20030929,925.0,1200.0,1100.0,1350.0,93.54143466934855,25.6,64.882
20030930,900.0,1200.0,1100.0,1350.0,93.54143466934853,25.63,64.882
20031001,912.5,1200.0,1100.0,1350.0,93.54143466934855,25.95,65.42699999999999
20031002,912.5,1180.0,1100.0,1250.0,57.0087712549569,26.27,65.42699999999999
20031006,1125.0,1210.0,1200.0,1250.0,22.360679774997898,27.07,65.42699999999999
20031007,1100.0,1220.0,1200.0,1250.0,27.386127875258307,26.79,65.42699999999999
20031008,1150.0,1220.0,1200.0,1250.0,27.386127875258293,26.96,65.42699999999999
20031009,1125.0,1250.0,1200.0,1350.0,61.237243569579455,26.810000000000002,65.42699999999999
20031010,1150.0,1250.0,1200.0,1350.0,61.237243569579434,27.84,65.42699999999999
20031013,1200.0,1260.0,1200.0,1350.0,65.19202405202648,28.330000000000002,65.42699999999999
20031014,1325.0,1370.0,1200.0,1750.0,219.65882636488794,28.27,65.42699999999999
20031015,1400.0,1430.0,1300.0,1650.0,130.38404810405297,28.35,65.42699999999999
20031016,1400.0,1470.0,1400.0,1650.0,109.54451150103323,28.62,65.42699999999999
20031017,1425.0,1470.0,1400.0,1650.0,109.54451150103323,28.17,65.42699999999999
20031020,1375.0,1550.0,1350.0,1750.0,145.77379737113253,27.21,65.42699999999999
20031021,1375.0,1550.0,1350.0,1750.0,145.7737973711325,27.54,65.42699999999999
20031022,1400.0,1550.0,1350.0,1750.0,145.7737973711325,27.45,65.42699999999999
20031023,1400.0,1530.0,1350.0,1750.0,152.47950681976909,27.01,65.42699999999999
20031027,1500.0,1540.0,1450.0,1650.0,82.15838362577492,27.26,65.42699999999999
20031028,1525.0,1550.0,1450.0,1700.0,99.99999999999999,27.060000000000002,65.42699999999999
20031029,1575.0,1560.0,1450.0,1700.0,96.17692030835673,27.27,65.42699999999999
20031030,1550.0,1580.0,1500.0,1700.0,75.82875444051548,26.37,65.42699999999999
20031031,1650.0,1580.0,1500.0,1700.0,75.82875444051551,26.41,65.42699999999999
20031103,1525.0,1570.0,1500.0,1600.0,44.72135954999579,26.580000000000002,64.393
20031104,1500.0,1580.0,1550.0,1600.0,27.386127875258307,26.03,64.393
20031105,1475.0,1590.0,1550.0,1600.0,22.360679774997898,26.13,64.393
20031106,1475.0,1610.0,1550.0,1700.0,54.77225575051659,27.2,64.393
20031107,1487.5,1610.0,1550.0,1700.0,54.772255750516614,27.28,64.393
20031110,1487.5,1580.0,1450.0,1650.0,75.82875444051551,27.82,64.393
20031111,1562.5,1580.0,1450.0,1650.0,75.82875444051551,27.740000000000002,64.393
20031112,1587.5,1580.0,1450.0,1650.0,75.82875444051552,27.92,64.393
20031113,1525.0,1600.0,1450.0,1700.0,93.54143466934853,27.98,64.393
20031114,1650.0,1610.0,1500.0,1700.0,74.16198487095662,28.2,64.393
20031117,1650.0,1620.0,1500.0,1750.0,90.82951062292474,28.060000000000002,64.393
20031118,1575.0,1650.0,1600.0,1750.0,61.237243569579434,27.82,64.393
20031119,1675.0,1670.0,1600.0,1750.0,75.8287544405155,28.900000000000002,64.393
20031120,1650.0,1690.0,1600.0,1850.0,108.39741694339398,28.650000000000002,64.393
20031121,1625.0,1670.0,1600.0,1750.0,75.82875444051551,28.61,64.393
20031124,1600.0,1700.0,1600.0,1750.0,70.71067811865476,27.8,64.393
20031126,1650.0,1690.0,1650.0,1750.0,54.77225575051659,27.34,64.393
20031127,1550.0,1680.0,1650.0,1750.0,44.721359549995775,27.48,64.393
20031128,1550.0,1680.0,1650.0,1750.0,44.72135954999577,27.62,64.393
20031202,1625.0,1680.0,1650.0,1750.0,44.72135954999579,26.82,64.393
20031203,1575.0,1680.0,1650.0,1750.0,44.7213595499958,27.38,64.393
20031204,1575.0,1700.0,1650.0,1750.0,49.99999999999999,27.84,64.393
20031205,1700.0,1700.0,1650.0,1750.0,50.0,27.61,64.393
20031208,1650.0,1700.0,1650.0,1750.0,50.00000000000003,27.63,64.393
20031209,1675.0,1710.0,1650.0,1750.0,54.772255750516614,28.34,64.393
20031210,1675.0,1710.0,1650.0,1750.0,54.772255750516614,28.35,64.393
20031211,1600.0,1710.0,1650.0,1750.0,54.772255750516614,28.07,64.393
20031212,1550.0,1690.0,1650.0,1750.0,54.77225575051662,28.27,64.393
20031215,1625.0,1680.0,1600.0,1750.0,67.08203932499369,28.48,64.393
20031216,1525.0,1670.0,1600.0,1750.0,75.8287544405155,29.080000000000002,64.393
20031217,2025.0,1670.0,1600.0,1750.0,75.82875444051551,28.92,64.393
20031218,1675.0,1670.0,1600.0,1750.0,75.82875444051552,29.39,64.393
20031219,1675.0,1660.0,1600.0,1750.0,65.19202405202645,29.47,64.393
20031222,1600.0,1600.0,1500.0,1650.0,61.237243569579455,28.32,64.393
20031223,1700.0,1600.0,1500.0,1650.0,61.237243569579455,27.38,64.393
20031224,1700.0,1600.0,1500.0,1650.0,61.237243569579455,28.0,64.393
20031229,1587.5,1610.0,1500.0,1700.0,74.16198487095663,27.98,64.393
20031230,1625.0,1630.0,1500.0,1750.0,97.46794344808964,28.060000000000002,64.393
20031231,1600.0,1630.0,1500.0,1750.0,97.46794344808964,28.52,64.393
20040102,1600.0,1630.0,1500.0,1750.0,97.46794344808964,28.2,65.48100000000001
20040105,1775.0,1650.0,1600.0,1750.0,70.71067811865477,28.22,65.48100000000001
20040106,1650.0,1640.0,1500.0,1750.0,96.17692030835673,29.01,65.48100000000001
20040107,1637.5,1640.0,1500.0,1750.0,96.17692030835673,28.990000000000002,65.48100000000001
20040108,1600.0,1640.0,1500.0,1750.0,96.17692030835673,29.01,65.48100000000001
20040109,1725.0,1640.0,1500.0,1750.0,96.17692030835673,29.48,65.48100000000001
20040112,1650.0,1630.0,1550.0,1750.0,75.82875444051551,29.46,65.48100000000001
20040113,1650.0,1630.0,1550.0,1750.0,75.82875444051552,29.82,65.48100000000001
20040114,1550.0,1640.0,1600.0,1750.0,65.19202405202651,29.1,65.48100000000001
20040115,1550.0,1640.0,1600.0,1750.0,65.19202405202651,29.3,65.48100000000001
20040116,1500.0,1630.0,1600.0,1700.0,44.721359549995796,28.080000000000002,65.48100000000001
20040119,1625.0,1630.0,1600.0,1700.0,44.721359549995796,28.990000000000002,65.48100000000001
20040120,1625.0,1630.0,1600.0,1700.0,44.72135954999577,29.11,65.48100000000001
20040126,1737.5,1630.0,1600.0,1700.0,44.72135954999577,28.900000000000002,65.48100000000001
20040127,1650.0,1630.0,1600.0,1700.0,44.721359549995796,28.77,65.48100000000001
20040128,1650.0,1630.0,1600.0,1700.0,44.721359549995796,28.490000000000002,65.48100000000001
20040129,1650.0,1630.0,1600.0,1700.0,44.721359549995796,28.27,65.48100000000001
