DATE,Gyunglak_PRCE,예측가격
2016-03-11,2152.7,2604.928805074096
2016-03-16,2091.5,2590.9038267225033
2016-03-31,2416.2,2610.1444792300467
2016-03-23,2127.2,2607.337318256498
2016-03-28,2201.0,2609.4179426640276
2016-03-22,2373.1,2611.070146360994
2016-03-30,2137.6,2614.0447316735986
2016-03-24,2191.1,2625.5790313184266
2016-04-01,2313.1,2641.8375586181883
2016-03-29,2271.1,2668.384562882781
2016-03-21,2688.8,2706.8210151880985
2016-04-12,2362.9,2751.1090061426166
2016-04-18,2131.4,2730.240702930093
2016-04-14,2292.1,2758.9698301911358
2016-04-08,2370.1,2798.7373639911416
2016-04-05,2514.3,2797.84630304575
2016-04-07,2334.9,2773.290797761083
2016-04-11,2185.0,2766.8635204494003
2016-04-15,2059.7,2753.2143768727783
2016-04-04,2729.3,2798.724024176598
2016-04-06,2536.7,2805.0186766654256
2016-04-25,2503.6,2767.968211758137
2016-04-20,2200.1,2749.0015087753536
2016-04-27,2524.2,2776.9791598171
2016-04-22,2513.5,2740.7785764276987
2016-04-29,2532.0,2767.9177524596457
2016-04-19,2229.7,2753.350674977899
2016-04-26,2807.7,2790.6447364985947
2016-04-21,2320.3,2787.552412822843
2016-04-28,2788.7,2836.503538948298
2016-05-18,2649.8,2830.952629452944
2016-05-09,2316.7,2797.1675191491845
2016-05-13,2539.4,2808.409502857924
2016-05-04,2495.0,2825.8471537649634
2016-05-17,2491.5,2824.976779198647
2016-05-10,2575.9,2784.8279973655945
2016-05-12,2658.1,2791.935605219007
2016-05-03,2410.4,2810.244984006882
2016-05-16,2674.9,2815.970277744532
2016-05-11,2624.3,2841.701426684857
2016-05-30,2636.5,2875.9623237073424
2016-05-25,2823.9,2866.563554373384
2016-05-20,2398.5,2853.714413008094
2016-06-01,2363.6,2834.078012669087
2016-05-27,2583.8,2877.644300323725
2016-05-24,2466.3,2871.2976418912413
2016-05-19,2703.1,2858.856041526795
2016-05-31,2561.6,2835.579998454452
2016-05-26,2397.0,2864.2403000056747
2016-05-23,2144.6,2839.2051413893705
2016-06-10,3106.0,2804.650575116277
2016-06-08,2739.5,2792.867458930612
2016-06-17,2505.7,2811.0577460408213
2016-06-14,2566.3,2797.0780070602896
2016-06-03,2531.3,2780.866652438045
2016-06-16,2260.3,2794.546535587311
2016-06-09,2500.9,2775.3103296846157
2016-06-07,2830.3,2791.5021579116587
2016-06-13,2673.5,2803.2038818955425
2016-06-02,2584.7,2781.629341834784
2016-06-15,2535.8,2784.8053776800634
2016-06-20,2288.8,2752.3111360967164
2016-06-28,2210.6,2713.4323432743554
2016-06-22,1866.6,2756.5149176537993
2016-06-24,1944.5,2737.562327808142
2016-06-27,2228.5,2754.0750849068168
2016-06-21,2388.2,2725.1725400567057
2016-06-23,2223.3,2680.726984626055
2016-06-29,2363.4,2633.812403520942
2016-07-14,2292.6,2642.5588752567774
2016-07-04,1983.3,2617.2662002205852
2016-07-12,2432.5,2632.9812750756746
2016-06-30,1999.9,2601.3873743087056
2016-07-08,2306.5,2616.8656191229825
2016-07-01,1773.1,2624.646017622948
2016-07-11,2528.5,2649.5531913518907
2016-07-13,2493.2,2655.548181340099
2016-07-05,2031.5,2627.415672451258
2016-07-07,2076.6,2654.978822588921
2016-07-25,3060.5,2692.996327385307
2016-07-21,2511.6,2668.6322194397453
2016-07-20,2515.5,2669.8677955955272
2016-07-19,2561.0,2674.6662622183567
2016-07-15,2407.6,2685.2872678935532
2016-07-22,2457.9,2710.3541327357298
2016-07-18,2497.4,2747.7630326598887
2016-07-28,2597.9,2792.7470139384272
2016-08-03,2279.0,2829.289792570472
2016-08-05,2818.0,2821.315290102363
2016-07-27,2843.9,2793.0101369470362
2016-08-02,2332.5,2801.1014111250643
2016-08-04,2546.8,2818.4190037012104
2016-08-08,2695.6,2805.923464086652
2016-07-26,3152.4,2765.2834290832284
2016-07-29,2546.9,2766.9514858931307
2016-08-01,2404.1,2776.366301670671
2016-08-18,2141.0,2790.55870436132
2016-08-11,2416.6,2806.1867804259064
2016-08-17,2041.3,2794.9589098542933
2016-08-16,2168.6,2778.150743529201
2016-08-10,2529.4,2773.022841486335
2016-08-19,2008.6,2738.633379584551
2016-08-12,2349.7,2712.0421026021245
2016-08-31,2386.2,2682.1408116370444
2016-08-24,2229.8,2676.5982153594496
2016-08-30,2423.5,2687.687854519487
2016-08-23,2262.6,2697.6905887901785
2016-08-26,2177.8,2720.069964328409
2016-08-29,2419.6,2750.550087246299
2016-09-01,2507.7,2773.995294633508
2016-08-22,2338.4,2738.0481677204375
2016-08-25,2222.9,2733.344046452642
2016-09-02,2483.7,2763.520833587647
2016-09-07,2091.7,2725.819231066108
2016-09-09,1777.6000000000001,2734.4885638743644
2016-09-05,2433.6,2744.271094539762
2016-09-13,2503.9,2685.404619595409
2016-09-06,2185.2,2674.206135281921
2016-09-08,1959.5,2599.6077657163146
2016-09-23,2472.5,2527.392389687896
2016-09-26,2378.4,2531.31390850246
2016-09-29,1725.1,2519.0267793238168
2016-09-21,1971.0,2515.0317948639395
2016-09-22,2170.1,2518.823008823395
2016-09-20,2125.3,2528.8547426909213
2016-09-28,1969.3,2535.522136664391
2016-09-27,2050.7,2523.9679239630705
2016-09-19,1975.5,2507.0290661215786
2016-10-13,2040.0,2488.6845011562114
2016-10-07,2062.8,2491.119887298346
2016-10-10,2182.3,2493.6262257874014
2016-10-12,1978.9,2495.148317959905
2016-10-04,2051.8,2499.1779086053375
2016-10-06,2159.6,2493.864409142733
2016-10-11,2247.8,2494.959240588546
2016-09-30,1818.3,2498.3651465713983
2016-10-14,1958.8,2483.1506047576668
2016-10-05,1948.2000000000003,2482.5021737724546
2016-10-21,1734.8000000000002,2476.8433857768778
2016-10-24,1912.4,2476.1530020415785
2016-10-17,2036.2,2476.27750697732
2016-10-20,1823.6000000000001,2475.681468597055
2016-10-19,1805.2000000000003,2474.274021497369
2016-10-25,1927.3,2475.7450743794443
2016-10-18,1887.1,2480.058861073852
2016-10-27,1827.5000000000002,2488.4240847766405
2016-11-07,2281.0,2501.6995202153926
2016-11-02,1985.2000000000003,2496.42816683352
2016-11-04,1852.6,2491.852610445023
2016-11-09,1959.1000000000001,2483.303529298306
2016-10-26,1993.1,2467.6317605078225
2016-11-01,1993.4,2468.1444733798508
2016-11-08,2158.2,2481.977667731047
2016-11-03,1789.3,2466.129194730521
2016-10-28,1924.1,2450.131470471621
2016-10-31,2050.0,2468.7227253407245
2016-11-15,1822.3,2492.235405123234
2016-11-18,1943.9000000000003,2486.0575243443254
2016-11-21,2039.5000000000002,2491.6312468558554
2016-11-11,1912.4,2502.3334514021876
2016-11-14,1972.0999999999997,2502.9055167824035
2016-11-17,1645.3000000000002,2498.51227119267
2016-11-10,1776.5000000000002,2493.2610241979364
2016-11-16,1608.9,2486.452885514498
2016-11-22,2025.8,2474.153383174539
2016-11-25,2227.2,2475.7680807262664
2016-11-28,2234.8,2474.279048094154
2016-12-01,2210.1,2467.800731492043
2016-11-24,1992.9,2474.879919740558
2016-11-30,1931.0000000000002,2474.6933556675913
2016-11-23,2387.4,2476.4468646228315
2016-11-29,2137.5,2474.1848960697653
2016-12-05,2229.9,2464.4572713077073
2016-12-07,2262.5,2465.1646681398156
2016-12-09,2059.8,2461.458712995053
2016-12-14,2207.1,2459.3376824826005
2016-12-13,2350.9,2460.8736944615844
2016-12-06,2061.8,2461.4940925031906
2016-12-16,2028.7000000000003,2462.0491447865966
2016-12-08,1774.8,2458.4245818436148
2016-12-12,2349.5,2455.022349143029
2016-12-15,1981.3000000000002,2460.5780919045214
2016-12-27,1813.1,2459.4167547166353
2016-12-20,1894.2,2459.8467220723633
2016-12-23,1937.4999999999998,2458.93961468339
2016-12-29,2058.3,2457.9921011894944
2016-12-22,2098.2,2464.0860764682297
2016-12-19,2061.4,2473.850820714236
2016-12-28,1903.2,2494.2479771435264
2016-12-21,2031.8,2528.484707835317
2016-12-30,1980.9000000000003,2574.310257413984
2017-01-03,2197.0,2584.989068952203
2017-01-05,2160.5,2593.99286377728
2017-01-10,2024.0,2604.5220373958355
2017-01-12,2174.7,2594.753813198209
2017-01-04,1933.3,2588.2754965960985
2017-01-06,2194.7,2606.7202068358665
2017-01-09,2129.0,2623.997586637736
2017-01-11,1842.7,2616.7880935341122
2017-01-13,1865.6,2599.83531588614
2017-01-16,2127.6,2574.814463737607
2017-01-25,2221.2,2549.45450963676
2017-01-18,1975.9999999999998,2568.7987873703246
2017-01-24,2096.3,2539.8865759879354
2017-01-17,1953.5,2558.641195252538
2017-01-20,2059.3,2522.849699509144
2017-01-23,2057.2,2529.634638515115
2017-01-19,1998.7,2534.4454782992607
2017-02-10,2107.8,2487.3820325970655
2017-02-01,2280.3,2490.4173237323766
2017-02-03,2527.3,2484.0522988885646
2017-02-06,2249.3,2485.4953188270333
2017-02-08,2368.3,2489.8321118682625
2017-01-26,2201.6,2497.6563964247707
2017-01-31,0.0,2491.558361202479
2017-02-02,2330.2,2485.057038253546
2017-02-07,2190.0,2481.8603160291914
2017-02-09,2129.8,2476.5356033891444
2017-02-22,1970.1999999999998,2470.903881683946
2017-02-13,2123.2,2471.0019003212456
2017-02-21,2099.0,2471.4297410398726
2017-02-15,2150.2,2472.034479299188
2017-02-17,2089.7,2472.779962268472
2017-02-20,2044.2999999999997,2474.256428408623
2017-02-14,2104.5,2476.798726397753
2017-02-16,1977.5,2479.8661104202274
2017-03-07,2140.0,2481.528173980117
2017-03-02,2273.7,2482.5771860629325
2017-03-10,2206.1,2485.1351438343527
2017-02-24,2211.8,2481.0442673742773
2017-02-27,2080.9,2479.898589968682
2017-03-08,2274.5,2479.109800934792
2017-03-06,2332.7,2478.28234577179
2017-02-23,2116.3,2479.1038076847794
2017-03-03,2265.9,2482.7480903536084
2017-03-09,2167.6,2485.2176960200077
2017-03-16,2033.3999999999999,2488.033750203252
2017-03-22,2051.8,2489.3808781415228
2017-03-13,2259.6,2488.140468719602
2017-03-15,2145.7,2488.020603719354
2017-03-21,2016.1999999999998,2487.883918952942
2017-03-17,2134.7,2488.173141598702
2017-03-14,2072.0,2487.988510832191
2017-03-20,2104.9,2487.156029072404
2017-04-04,2245.7,2485.438672947884
2017-03-31,2067.3,2487.4926177263264
2017-03-28,2201.6,2489.06652251184
2017-03-30,2363.2,2488.0451567113405
2017-03-24,1890.1000000000001,2489.429597464204
2017-03-27,1877.5999999999997,2488.7734332531695
2017-04-03,2169.3,2485.679176270962
2017-03-29,1985.3000000000002,2487.9966307193044
2017-03-23,1990.1,2486.2411884576086
2017-04-12,2042.3999999999999,2479.5026488065723
2017-04-17,2305.2,2480.8631165593865
2017-04-19,2165.8,2480.8211638093
2017-04-10,1967.4,2479.852577275038
2017-04-13,2163.0,2479.7069992989304
2017-04-07,2160.6,2480.0097550898795
2017-04-05,2462.2,2480.6367263734346
2017-04-11,2198.2,2480.5193746715786
2017-04-18,2249.9,2483.3089425563817
2017-04-20,2160.8,2485.7132024645807
2017-04-06,2276.6,2485.8230142712596
2017-04-27,2315.7,2487.9591245740658
2017-04-24,2331.9,2486.0606176346546
2017-04-21,2115.1,2493.98040753007
2017-04-26,2185.0,2514.0765481442218
2017-04-28,2226.3,2545.2052953779703
2017-04-25,2397.3,2589.595751574636
2017-05-15,1840.4999999999998,2648.443280115724
2017-05-17,2254.2,2648.9797726571564
2017-05-12,1950.8000000000002,2649.2981882303957
2017-05-19,2115.6,2642.4743897646667
2017-05-11,2066.5,2631.917763194442
2017-05-16,2186.4,2609.331910526753
2017-05-18,2213.6,2579.8756667077546
2017-05-26,1938.0,2543.1625637769703
2017-05-29,2037.9,2545.0309111356737
2017-05-31,2044.7,2546.2564340978865
2017-05-25,2001.3,2545.5501972496513
2017-05-22,2094.6,2549.1846200555565
2017-05-24,2027.3000000000002,2544.265128448606
2017-05-30,2086.2,2541.2168841600424
2017-06-01,2229.1,2540.9413879901176
2017-05-23,2211.8,2533.272734603286
2017-06-14,2284.8,2533.6549492895606
2017-06-09,1924.6000000000001,2579.7258354574446
2017-06-07,2228.2,2553.7056572020056
2017-06-05,2206.4,2542.103111839295
2017-06-13,2515.1,2524.83423858583
2017-06-02,2314.9,2533.4722518295052
2017-06-16,2603.6,2513.029856029153
2017-06-12,2477.9,2553.2165306687357
2017-06-15,2229.4,2537.592514547706
2017-06-08,2450.8,2599.1138059169057
2017-06-21,2372.5,2663.005910992623
2017-06-20,2605.6,2679.7529848337176
2017-06-27,2869.6,2717.792335993052
2017-06-23,2252.8,2767.2476684421304
2017-06-19,2346.0,2868.884295442701
2017-06-22,2585.3,2878.4487491399054
2017-07-04,3010.3,2970.0118828535083
2017-07-06,2802.2,2926.244144666195
2017-07-11,2574.6,2893.2095439285044
2017-06-29,2868.1,2818.654480427504
2017-06-28,2816.3,2920.06568389535
2017-07-05,2860.9,3036.5470111846926
2017-07-07,2827.2,3027.2887932300573
2017-07-10,2742.3,2986.518646702171
2017-07-03,3062.1,2929.6457973748447
2017-07-12,2404.5,2955.086563685537
2017-06-30,3097.1,2920.6342693239453
2017-07-14,2413.6,2972.421749350429
2017-07-18,2351.2,2950.8097031444313
2017-07-13,2457.7,2961.6953784734014
2017-07-17,2348.6,2923.8066318869596
2017-07-21,2335.2,2938.831516337395
2017-07-20,2442.3,2965.202009722591
2017-07-19,2242.5,3003.682928076387
2017-07-24,2728.2,3054.7964574724438
2017-07-28,3461.6,3070.5494251340633
2017-08-01,2853.1,3061.8437461644417
2017-07-27,3234.8,3063.668980789185
2017-07-26,3047.8,3059.9927985638383
2017-08-02,2633.5,3056.9066614687445
2017-07-25,2803.4,3063.99454959631
2017-08-11,2825.7,3114.0499803692105
2017-08-17,2529.3,3089.605060213805
2017-08-03,2826.4,3078.1165799319747
2017-08-14,2705.0,3084.14694942832
2017-08-04,3352.8,3060.374046596885
2017-08-08,3225.9,3088.838310873509
2017-08-10,2876.3,3109.5761159002786
2017-08-16,2628.0,3094.7602218776947
2017-08-07,3448.7,3071.2529553532604
2017-08-25,2651.4,3077.2794582366946
2017-08-21,3080.6,3067.3602428048853
2017-08-28,2554.6,3064.1820803225046
2017-08-24,2704.9,3095.731128379703
2017-08-23,2801.8,3084.2842141866686
2017-08-22,2891.0,3064.3058119356638
2017-08-18,2706.4,3015.899104908109
2017-09-05,2457.1,2931.577943846584
2017-09-07,1926.2,2913.047588130832
2017-08-31,2514.9,2933.1408287853005
2017-09-12,2121.5,2929.673250326515
2017-09-04,2498.4,2941.8335546016697
2017-09-06,2223.2,2928.0809791296724
2017-08-30,2430.9,2929.922066867352
2017-09-08,2130.2,2862.5360903650526
2017-09-11,2360.7,2802.064197739959
2017-08-29,2597.6,2710.767280325294
2017-09-19,1972.6,2569.5384704202415
2017-09-22,1962.0,2567.192596367002
2017-09-18,2187.1,2613.3166484624153
2017-09-21,2015.0,2646.2862901031976
2017-09-15,2318.9,2707.736822456122
2017-09-20,2097.8,2694.8975409537557
2017-09-14,2269.3,2693.022233691812
2017-09-13,2147.0,2528.4810345530514
2017-09-28,1758.8,2378.2352833390237
2017-09-27,1851.0,2398.652546155453
2017-09-26,1928.0,2415.989858457446
2017-09-25,1971.1,2403.1266039550305
2017-09-29,2026.7,2347.7325407356025
2017-10-11,2229.9,2343.147317814827
2017-10-13,1874.2999999999997,2339.4703622668985
2017-10-10,2134.0,2343.062059000135
2017-10-17,2329.0,2349.463623335958
2017-10-16,2200.2,2375.1692526310685
2017-10-12,2075.1,2406.297999864817
2017-10-25,2140.7,2437.919933575392
2017-10-20,2276.5,2430.7823594719175
2017-10-24,2148.0,2421.0377216130496
2017-10-19,2364.0,2406.5752360105516
2017-10-23,2249.6,2451.981451418996
2017-10-27,2342.9,2449.998458987475
2017-10-26,2139.5,2450.5032453030353
2017-11-03,2286.5,2447.767616668344
2017-11-06,2317.1,2448.3864680647853
2017-11-08,2130.2,2443.58258818388
2017-10-30,2385.5,2444.0291819751264
2017-11-10,2074.4,2441.4656176149847
2017-11-02,2245.8,2443.886697289348
2017-11-01,2300.5,2444.538414895535
2017-11-07,2126.9,2444.7963179767135
2017-11-09,2199.1,2443.5934147000316
2017-10-31,2408.1,2441.6086822927
2017-11-14,2226.5,2434.438821971417
2017-11-22,2284.7,2432.9615825086835
2017-11-13,2182.0,2430.297099551559
2017-11-17,2214.6,2433.70783880055
2017-11-21,2408.1,2436.7133570164447
2017-11-16,2367.2,2444.4307297259575
2017-11-15,2241.8,2455.739799168706
2017-11-20,2253.3,2469.3624564468864
2017-11-23,2293.4,2479.57940107286
2017-11-27,2234.0,2489.294072681666
2017-11-30,2198.6,2495.1715176373723
2017-11-29,2211.1,2499.057850274444
2017-11-24,2472.1,2507.834868252278
2017-11-28,2312.9,2537.1886468291286
2017-12-11,2247.3,2555.1448105275635
2017-12-05,2215.3,2549.5165687739855
2017-12-07,2250.6,2543.2449226319795
2017-12-04,2118.2,2568.606810039282
2017-12-12,2322.9,2588.7240236938005
2017-12-06,2129.9,2626.76356818378
2017-12-08,2314.2,2691.7068119794135
2018-01-04,2502.9,2801.6237905293706
2018-01-03,2762.2,2833.2493975222114
2018-01-05,2750.8,2868.77893024087
2018-01-19,3105.5,2908.337473613024
2018-01-18,2698.7,2893.4983799129727
2018-01-17,2992.3,2910.276966649294
2018-01-12,3046.1,2923.456896749139
2018-01-16,2773.0,2985.3743226110937
2018-01-15,3045.3,3004.2766464889055
2018-01-31,3591.9,3028.0120431751016
2018-01-30,3092.8,3024.106377473474
2018-01-26,2529.8,3023.4051672220235
2018-01-25,2689.3,3026.0091376870873
2018-01-24,2937.1,3034.9804529637104
2018-01-29,3138.3,3047.516785344482
2018-02-14,3479.1,3064.4028639197354
2018-02-06,2907.1,3056.1621451526885
2018-02-08,2769.5,3062.1383820682768
2018-02-13,3014.7,3056.3309228062635
2018-02-02,3434.5,3047.5384383767846
2018-02-05,3341.9000000000005,3054.4277759313586
2018-02-07,3451.6000000000004,3059.8195743054157
2018-02-12,2978.9,3059.3490075141194
2018-02-01,3222.8,3052.5692884355785
2018-02-09,3011.4,3063.2654997318987
2018-02-20,3050.8,3062.3839119881395
2018-02-23,3612.9000000000005,3061.154715743661
2018-02-26,3350.5,3069.056139227748
2018-02-19,3694.8999999999996,3082.5784579008823
2018-02-22,2948.3,3102.5332738131287
2018-02-21,3468.9999999999995,3130.359740290046
2018-03-06,3102.8,3165.989998275042
2018-02-27,3056.6,3139.4932599782946
2018-03-08,3115.8,3192.416364216805
2018-03-02,3530.2999999999997,3173.784316581488
2018-03-05,3415.9,3219.420402127505
2018-03-07,3310.3000000000006,3231.3384631037716
2018-03-09,3181.4,3233.629431253672
2018-02-28,3513.5,3227.750826314092
2018-03-21,3372.2,3298.400997436047
2018-03-13,2913.5,3316.4538264572625
2018-03-20,2829.0,3317.5306781530385
2018-03-16,3381.9999999999995,3333.96300970316
2018-03-12,3363.9999999999995,3330.6910818576816
2018-03-19,3267.2999999999997,3326.1431717514997
2018-03-15,3010.7,3311.711039060355
2018-03-22,3215.0,3305.6949760317807
2018-03-14,3221.9,3324.2322916507724
2018-03-28,3516.0,3328.2230228364474
2018-03-27,3335.8000000000006,3325.901121783257
2018-03-23,3432.4,3317.2971347332004
2018-03-26,3676.6000000000004,3338.3585752606396
2018-04-02,3290.1,3353.3339670658115
2018-03-29,3196.7,3375.225956046582
2018-04-04,3299.4,3408.6218917608267
2018-04-13,3558.0000000000005,3443.6727378010755
2018-04-16,3894.9,3413.7969664812094
2018-04-06,3351.9,3376.825960469246
2018-04-12,3615.8,3384.524386775494
2018-04-09,3214.5,3350.763829463721
2018-04-03,2764.9,3384.1555119037635
2018-04-11,3605.0,3442.0835598945623
2018-04-05,2739.7,3506.0829634785655
2018-04-17,3777.9,3607.7439501404765
2018-04-24,3951.5000000000005,3651.046148133278
2018-04-20,3904.3,3632.1832637071616
2018-04-23,4233.8,3611.4350188255316
2018-04-19,3812.5999999999995,3597.0380723118788
2018-04-26,4039.8,3639.259165334702
2018-04-18,3609.4,3655.068972206116
2018-04-25,3961.8000000000006,3729.23756774664
2018-05-02,4182.1,3742.777672839165
2018-05-08,3828.2,3729.147862327099
2018-05-04,3898.2999999999997,3717.6531954646116
2018-04-27,3858.7,3711.694744968415
2018-04-30,4166.1,3759.547173035145
2018-05-03,3704.2999999999997,3778.5020828485494
2018-05-09,4005.4999999999995,3794.3559691071514
2018-05-15,3859.7999999999997,3810.045910978318
2018-05-11,3928.2000000000003,3785.284121894837
2018-05-14,3829.1,3816.3175571203237
2018-05-18,4349.2,3828.215898370743
2018-05-10,3730.3,3815.3184243440633
2018-05-17,4080.1,3845.7092285037047
2018-05-16,4329.2,3847.232673990727
2018-05-30,4245.5,3848.8813977360733
2018-05-25,4361.0,3837.119934582711
2018-05-24,4093.2,3837.7548324227337
2018-05-23,4561.2,3839.7646978139883
2018-05-21,4262.4,3841.6477383017545
2018-06-08,3702.3,3846.2985003113754
2018-06-12,4076.0,3863.295357346535
2018-06-11,4195.5,3879.3889736056335
2018-06-01,4444.6,3885.9235494256027
2018-05-31,4170.9,3854.2041770696646
2018-06-14,4595.9,3793.100866556168
2018-06-18,4031.5,3772.911733901501
2018-06-21,3752.4999999999995,3749.2349164009097
2018-06-20,3873.4000000000005,3762.820647525788
2018-06-19,4121.9,3781.6131595969205
2018-06-26,3801.9000000000005,3761.98081920147
2018-06-25,3983.4000000000005,3778.948289978505
